,dir/5WEKPBBWFKF47XDYW5QBC36KFVBYJFE5.pdf,dir/IM4NOHWT2KSDC4FBCAXQW722XG3AZCNP.pdf,dir/CS4O7BCLPRK6J5MKIK7BPBFC2UURCM7X.pdf,dir/HGJIJLL3ZVEO2ISTFZSKH53BIC2K3UYX.pdf,dir/BNAB3PKSEPVY6LVEMD6PZQXWXMDDTQ7U.pdf,dir/KAI53AEUTC4X3GRV6WZDEZUWVEYPTPPU.pdf,dir/6RWOLVNDX4CTI4PAGDGMWC3FFBTVW3TK.pdf,dir/LFGBSD5XRLBIZCRBVWTKQPP2JEVRWRRS.pdf,dir/EKWVDOMQ3BRDHPPTHV47A37AY2NUS7XK.pdf,dir/6A2V6MYYSW4C6QUKXJX7BEGNPYKZGV6O.pdf
famili,[],[],[],"['665', '1013', '1096', '1704']",[],[],[],[],[],[]
typic,[],[],[],"['675', '1382', '2176', '2495']",[],[],[],[],[],[]
initi,[],[],[],"['678', '1172']",['1785'],[],[],[],[],[]
rise,[],[],[],"['686', '827', '838', '851', '1062', '1765', '1801', '1970']",[],[],[],[],[],['698']
match,[],[],[],['701'],[],[],[],[],[],[]
guantanamo,[],[],[],"['707', '1102']",[],[],[],[],[],[]
bay,[],[],[],"['708', '1103']",[],[],[],[],[],[]
correct,[],[],[],"['721', '768']",[],[],[],[],[],[]
medic,[],[],[],['723'],[],[],[],[],[],[]
food,[],[],[],"['725', '982', '1054']",[],[],[],[],[],[]
staff,[],[],[],"['728', '831', '887']",[],[],[],[],[],[]
workers,[],[],[],['729'],[],[],[],[],[],[]
cours,[],[],[],"['734', '746']",[],[],[],[],['107'],"['1070', '1495']"
workforc,[],[],[],"['742', '1980']",[],[],[],[],[],[]
directli,[],[],[],"['759', '787', '797', '971', '1030', '1517', '2187', '2200']",[],['487'],[],[],[],[]
benefit,[],[],[],['775'],[],[],[],[],[],['825']
present,[],[],[],"['794', '943', '1007']","['2171', '2424', '2976', '3151', '3423', '3893', '3930', '3967', '4015', '5001', '5065', '6763']",[],['113'],[],[],[]
check,[],[],[],"['804', '2311']",[],[],['197'],[],[],[]
recent,[],[],[],"['817', '1927', '1941']",[],[],[],[],[],[]
highersecur,[],[],[],['824'],[],[],[],[],[],[]
inmat,[],[],[],['826'],[],[],[],[],[],[]
other,[],[],[],"['830', '1014', '1077', '1879', '2222']",['6150'],"['685', '1040']","['387', '490']",[],"['230', '506', '580', '777']",[]
ramp,[],[],[],"['854', '1673']",[],[],[],[],[],[]
achiev,[],[],[],['870'],[],[],[],[],['55'],[]
region,[],[],[],"['876', '1322', '1374', '1405', '1477']",[],['531'],[],[],[],[]
light,[],[],[],"['878', '919']",['1767'],[],[],[],[],[]
high,[],[],[],"['879', '2478', '2480']",[],[],[],[],[],['1274']
may,[],[],[],"['882', '1467', '1485', '1611', '1903', '2094', '2285']","['469', '582', '1293', '1301', '1314', '1351', '1371', '1430', '1484', '1869', '1979', '2006', '2027', '2207', '2246', '2250', '2420', '2546', '2611', '2666', '2699', '2751', '2836', '3188', '3310', '3330', '3589', '3997', '5199', '6145', '6377', '6581', '6619', '6636', '6894']","['73', '83', '220', '424', '461', '527', '854', '882']",[],"['68', '153']","['78', '591', '713', '766', '788']","['499', '644', '1607']"
possibl,[],[],[],"['883', '1913']",['5144'],"['389', '586']",[],[],[],"['1064', '1088', '1186']"
greater,[],[],[],"['885', '1707']",['6147'],[],[],[],[],[]
indirectli,[],[],[],['891'],[],[],[],[],[],[]
made,[],[],[],['901'],"['1189', '1972', '2362', '2397', '3584', '5982', '6834']","['148', '409', '895']",['257'],[],[],['223']
comput,[],[],[],"['904', '1059']",['5844'],[],[],[],[],[]
concentr,[],[],[],"['913', '980']",[],[],[],[],[],[]
proxim,[],[],[],['924'],[],[],[],[],[],[]
bring,[],[],[],"['939', '1545']",[],['915'],[],[],[],[]
outsid,[],[],[],"['941', '1005', '1402', '1546', '1548']",['3386'],['200'],[],[],[],['817']
attorney,[],[],[],"['948', '1019']","['1327', '2569', '2959', '3094', '6624']",[],[],[],[],"['29', '50', '58']"
diplomat,[],[],[],['949'],[],[],[],[],[],[]
offici,[],[],[],"['950', '953']","['702', '1523']",[],[],[],[],[]
enforc,[],[],[],['952'],[],[],[],[],[],[]
deleg,[],[],[],['954'],[],[],[],[],[],[]
intern,[],[],[],['955'],['2995'],[],[],[],[],[]
red,[],[],[],['957'],[],[],[],[],[],[]
cross,[],[],[],['958'],[],[],[],[],[],"['179', '373', '502']"
journalists,[],[],[],['960'],[],[],[],[],[],[]
diem,[],[],[],"['965', '1025', '1051']",[],[],[],[],[],[]
busi,[],[],[],"['970', '1624']","['245', '603', '614', '643', '774', '803', '3145', '5094', '5138', '5152', '5161', '5223', '5231', '5408', '5434', '5448', '5484', '5541', '6032', '6462', '6785']",[],[],[],['108'],[]
inject,[],[],[],"['972', '1031']",[],[],[],[],[],[]
lodg,[],[],[],['981'],[],[],[],[],['131'],[]
transport,[],[],[],"['984', '1055']",['6458'],[],[],[],[],['583']
start,[],[],[],"['993', '1205', '1510']","['2720', '6838']",[],[],[],[],[]
when,[],[],[],['998'],"['2254', '2815']",['392'],['390'],[],[],[]
average,[],[],[],['1010'],[],[],[],[],[],[]
visit,[],[],[],"['1015', '1098', '1113', '1131', '1135']",['600'],['510'],[],[],[],"['487', '530', '1332', '1685']"
journalist,[],[],[],['1020'],[],[],[],[],[],[]
restrict,[],[],[],['1064'],[],"['545', '568', '577']",[],[],[],[]
look,[],[],[],"['1065', '2235']",[],['909'],[],[],[],[]
real,[],[],[],"['1066', '1796']",['1736'],[],[],[],[],[]
inflat,[],[],[],"['1069', '1072', '1082', '1443']",[],[],[],[],[],[]
next,[],[],[],['1074'],[],"['111', '174']",['535'],[],[],[]
show,[],[],[],['1079'],"['362', '370', '1317', '1336', '1525', '1804', '1850', '1993', '2251', '5181', '6253', '6290', '6486']",[],[],[],[],"['889', '898', '1702']"
growth,[],[],[],"['1080', '1439', '2228']",[],[],[],[],[],[]
unlik,[],[],[],['1092'],[],[],[],[],[],[]
person,[],[],[],['1097'],"['2596', '3693', '3952', '5994']",[],[],[],"['430', '446']",[]
detaine,[],[],[],['1099'],[],[],[],[],[],[]
polici,[],[],[],"['1101', '1105']","['5214', '5267']",[],[],['47'],[],[]
somewhat,[],[],[],"['1109', '1488', '2497']",[],[],[],[],[],[]
us,[],[],[],['1115'],"['1698', '1751', '1775', '1799', '3262', '5084', '5278', '5467', '5538', '5560']",[],[],['2'],[],[]
penitentiari,[],[],[],"['1116', '1126']",[],[],[],[],[],[]
howev,[],[],[],"['1119', '1478']","['181', '907', '1961', '2406', '2671', '2805', '3493', '4998', '5037', '5864', '6262', '6443']",['339'],[],[],[],"['479', '855', '1020']"
larger,[],[],[],"['1124', '2061']",[],['474'],[],[],[],[]
figur,[],[],[],"['1127', '1436', '1514', '1787']",[],[],[],[],[],['564']
accompani,[],[],[],['1134'],"['4590', '6519']",[],[],[],[],[]
payment,[],[],[],['1138'],[],"['23', '48']","['121', '256', '307', '523', '549']",[],"['667', '680', '706']",[]
categor,[],[],[],['1139'],[],[],[],"['5', '36', '51', '56', '79', '155', '261']",[],[]
tabl,[],[],[],"['1143', '1496', '1564', '1656', '1679', '1823', '1858', '2516']",['1658'],[],[],[],[],[]
page,[],[],[],['1144'],"['1946', '1950', '1962']",[],[],[],"['4', '312', '629']",[]
surround,[],[],[],"['1150', '2178']",[],[],[],[],[],[]
three,[],[],[],"['1187', '2205']","['2633', '2710', '2746', '6178']",[],[],[],[],['565']
input,[],[],[],"['1201', '1376']",[],[],[],[],[],[]
produc,[],[],[],"['1208', '1223', '1355', '1401', '1645', '1804', '1816']",[],[],[],[],[],[]
final,[],[],[],['1214'],"['505', '634', '2817', '2828', '2905', '5898', '5921', '5967', '5969']",[],[],[],[],['1644']
share,[],[],[],['1216'],['5446'],[],[],[],[],[]
go,[],[],[],['1219'],"['3327', '3470']",['660'],[],[],[],['1581']
consum,[],[],[],['1238'],[],[],[],[],[],[]
locallyprovid,[],[],[],['1239'],[],[],[],[],[],[]
health,[],[],[],['1245'],[],[],[],['133'],[],[]
care,[],[],[],['1246'],[],[],[],[],[],[]
landlord,[],[],[],['1251'],[],[],[],[],[],[]
shop,[],[],[],['1252'],[],[],[],[],[],[]
keeper,[],[],[],['1253'],[],[],[],[],[],[]
nurs,[],[],[],['1254'],[],[],[],[],[],[]
turn,[],[],[],"['1256', '2156']",[],[],[],[],[],[]
complet,[],[],[],"['1264', '1745']","['4060', '4068', '4091', '4109', '4281', '4498', '4519', '4692', '4738', '4761', '4852']","['161', '193', '352', '377', '379', '403', '414', '604', '642']",[],['43'],"['439', '542']","['229', '260', '412', '709', '1615']"
wave,[],[],[],['1274'],[],[],[],[],[],[]
amplifi,[],[],[],['1277'],[],[],[],[],[],[]
help,[],[],[],['1281'],[],[],[],[],['518'],[]
sum,[],[],[],"['1286', '1612', '1904']",[],[],[],[],[],[]
quantifi,[],[],[],"['1315', '1344']",[],[],[],[],[],[]
full,[],[],[],['1316'],"['5736', '5983', '6291', '6301']",[],[],['54'],['275'],[]
inputoutput,[],[],[],"['1323', '1408', '1414', '1455', '1483']",[],[],[],[],[],[]
model,[],[],[],"['1324', '1333', '1371', '1409', '1415', '1448', '1456', '1464', '1471', '1484', '1604', '1893', '2318', '2333', '2465']",[],[],[],[],[],[]
system,[],[],[],['1325'],"['532', '6000']","['258', '803', '874']",[],[],"['633', '655', '664']",[]
rim,[],[],[],"['1326', '1369', '1391', '1410', '1602', '1891', '2316', '2463', '2498']",[],[],[],[],[],[]
bea,[],[],[],"['1331', '2315']",[],[],[],[],[],[]
sinc,[],[],[],"['1335', '2380']","['572', '811', '3455', '3992']",[],[],[],[],[]
design,[],[],[],['1336'],"['2985', '3032', '4343', '4570', '4576', '4583', '4811']",[],[],"['205', '217']","['227', '235', '484']",[]
answer,[],[],[],['1337'],"['335', '339', '359', '727', '856', '869', '878', '888', '930', '948', '976', '993', '1117', '1122', '1130', '1163', '1247', '1356', '1361', '1389', '1415', '2060', '2095', '2183', '2243', '2315', '2601', '2771', '2825', '2873', '2883', '2906', '3009', '3057', '3061', '3082', '3108', '3416', '3945', '6327', '6337', '6365', '6391']",[],[],[],[],[]
question,[],[],[],['1338'],"['3370', '3376', '3379', '3381', '3395', '3418', '4659', '4816', '4978', '5041']",[],[],[],[],['1571']
exactli,[],[],[],['1339'],[],[],[],[],[],[]
hand,[],[],[],['1342'],['3229'],[],[],[],[],[]
variou,[],[],[],['1347'],['527'],[],[],[],[],[]
sector,[],[],[],"['1349', '2230']",[],[],[],[],[],[]
employment,[],[],[],"['1353', '2231']",[],[],[],[],[],[]
specif,[],[],[],['1354'],"['565', '1546', '1848', '1899', '1949', '1991', '5476', '5944', '6407', '6743', '6794', '6844']",['232'],[],[],['555'],[]
multipli,[],[],[],['1356'],[],[],[],[],[],[]
captur,[],[],[],"['1357', '1515']",[],[],[],[],[],[]
industryspecif,[],[],[],['1361'],[],[],[],[],[],[]
output,[],[],[],"['1363', '1378']",[],[],[],[],[],[]
there,[],[],[],['1365'],['4003'],['564'],[],['63'],[],[]
attract,[],[],[],"['1367', '2095']",[],[],[],[],[],[]
featur,[],[],[],"['1368', '1390']",[],[],[],[],[],[]
distribut,[],[],[],['1375'],[],[],[],[],[],[]
sold,[],[],[],['1379'],[],[],[],[],[],[]
affect,[],[],[],['1380'],['1684'],['622'],[],['69'],[],[]
pattern,[],[],[],['1384'],[],[],[],[],[],[]
key,[],[],[],['1388'],[],"['305', '449', '459', '469', '482', '512']",[],[],['265'],[]
leakag,[],[],[],['1396'],[],[],[],[],[],[]
individu,[],[],[],"['1398', '2199']","['483', '3635', '3674', '3726', '3758', '3828', '3859', '3897', '4049', '4058', '4138', '4301', '4491', '4503', '4538', '4548', '4729', '4736', '4780', '4790', '6011', '6038', '6235', '6411', '6417', '6454', '6507']",[],[],['91'],[],[]
at,[],[],[],['1406'],"['4629', '4973']",['360'],[],[],['75'],[]
appropri,[],[],[],['1416'],"['213', '1311', '1596', '2111', '4329', '5886', '5890']","['213', '729']",[],[],[],['1776']
smaller,[],[],[],"['1417', '2067']",[],[],[],[],[],[]
chang,[],[],[],"['1419', '2058']",['262'],"['75', '147', '629', '894', '898']",[],[],[],[]
consid,[],[],[],"['1421', '2193', '2210']","['773', '2007', '5125', '6024']",['421'],[],[],[],[]
broadlybas,[],[],[],"['1422', '1452']",[],[],[],[],[],[]
expans,[],[],[],"['1424', '1454']",[],[],[],['143'],[],[]
recoveri,[],[],[],['1428'],[],[],[],"['147', '160']",[],[]
reinvest,[],[],[],['1429'],[],[],[],[],[],[]
take,[],[],[],"['1437', '2486']",['6870'],[],[],[],[],"['547', '557', '638', '649', '669', '675', '681', '699', '770', '774', '792', '957', '1078', '1161', '1253', '1446', '1532', '1583', '1622', '1654', '1812']"
adjust,[],[],[],['1442'],[],[],[],[],['712'],[]
see,[],[],[],['1444'],"['283', '390', '401', '419', '430', '441', '540', '1065', '1105', '1145', '1153', '1173', '1302', '1418', '1474', '1687', '2074', '2077', '2098', '2114', '2153', '2276', '2294', '2318', '2329', '2341', '2409', '2486', '2798', '2932', '3206', '3231', '3255', '3295', '3355', '3475', '3569', '3738', '3750', '3767', '3795', '3920', '3935', '3976', '4097', '4114', '4139', '4233', '4359', '4524', '4549', '4609', '4637', '4767', '4791', '4892', '4906', '4990', '5020', '5057', '5066', '5075', '5095', '5249', '5342', '5358', '5371', '5386', '5401', '5418', '5438', '5472', '5487', '5500', '5528', '5543', '5554', '5566', '5577', '5589', '5599', '5610', '5623', '5639', '5741', '5787', '5819', '5838', '5915', '5932', '6066', '6167', '6189', '6201', '6211', '6218', '6244', '6403', '6466', '6508', '6546', '6820']",[],['1'],['58'],[],"['541', '865', '981', '1002', '1040', '1194', '1366', '1402', '1448', '1453', '1624', '1760', '1764']"
wwwbeagovregionalrimsbrfdesccfm,[],[],[],['1446'],[],[],[],[],[],[]
methodolog,[],[],[],"['1449', '2308', '2505']",[],['526'],[],[],[],[]
accuraci,[],[],[],['1450'],[],[],[],[],[],[]
yield,[],[],[],"['1457', '1487', '2506']",[],[],[],[],[],[]
aggreg,[],[],[],"['1462', '1469']",[],[],[],[],[],[]
macroeconom,[],[],[],"['1463', '1470', '2320', '2331']",[],[],[],[],[],[]
differ,[],[],[],"['1466', '1479', '1492', '2245', '2256', '2271']","['3956', '6119']",[],[],[],[],['996']
partial,[],[],[],['1473'],"['1614', '1826']",[],[],[],[],[]
offset,[],[],[],['1474'],[],[],[],[],[],[]
declin,[],[],[],"['1475', '1865', '1908', '2083']",[],[],[],[],[],[]
suggest,[],[],[],"['1482', '2224', '2281', '2372', '2385', '2491']",[],"['95', '927']",[],[],[],[]
tend,[],[],[],"['1486', '2300']",[],[],[],[],[],[]
optimist,[],[],[],['1489'],[],[],[],[],[],[]
explor,[],[],[],['1493'],[],[],[],[],[],[]
experi,[],[],[],['1501'],[],[],['455'],[],[],[]
brought,[],[],[],['1524'],[],[],[],[],[],"['742', '1160']"
mani,[],[],[],"['1527', '2189', '2207']",[],[],[],[],[],[]
qualifi,[],[],[],['1534'],[],[],[],[],[],[]
prefer,[],[],[],['1542'],['6880'],['768'],[],[],[],['1035']
avoid,[],[],[],['1543'],['937'],['485'],[],[],['60'],[]
construction,[],[],[],['1577'],[],[],[],[],[],[]
note,[],[],[],"['1599', '1888', '1907']","['768', '851', '1463', '3183', '3213', '3244', '3302', '4377', '4396', '4416', '4666', '5256', '5295', '6635']",[],[],[],[],"['845', '940', '1657']"
base,[],[],[],"['1601', '1890', '2327', '2462']","['1563', '2028', '2058', '2855', '2868', '3015', '3349', '3429', '6230', '6436']",['464'],['448'],['227'],[],[]
cea,[],[],[],"['1605', '1894', '2306', '2322', '2334']",[],[],[],[],[],[]
calcul,[],[],[],"['1606', '1895', '1911']",['5843'],['241'],[],[],[],[]
text,[],[],[],"['1609', '1897']",['1660'],[],[],['55'],[],[]
round,[],[],[],"['1614', '1906']",[],[],[],[],[],[]
travel,[],[],[],['1623'],"['2490', '3600']",[],[],[],[],[]
overal,[],[],[],"['1636', '2236', '2502']",[],[],[],[],[],[]
altogeth,[],[],[],"['1643', '1802']",[],[],[],[],[],[]
panel,[],[],[],['1655'],[],[],[],[],[],[]
quickli,[],[],[],['1675'],[],[],[],[],[],[]
while,[],[],[],"['1677', '2291']",[],[],[],[],[],[]
breakdown,[],[],[],['1680'],[],[],[],[],[],[]
thereaft,[],[],[],['1687'],[],[],[],[],"['191', '399', '475']",[]
small,[],[],[],"['1692', '2412', '2450']",[],[],[],[],[],['145']
begin,[],[],[],['1705'],['2734'],"['171', '188']",[],[],[],['1092']
again,[],[],[],['1755'],[],[],[],[],[],[]
slightli,[],[],[],['1788'],[],[],[],[],[],[]
previou,[],[],[],"['1790', '2157']","['1018', '1369', '6042']",['779'],[],[],[],['245']
gain,[],[],[],['1827'],[],[],[],[],[],['507']
project,[],[],[],"['1852', '2078', '2354', '2458']",[],"['386', '391', '726']",[],"['9', '29']",[],"['1122', '1131']"
midpoint,[],[],[],['1900'],[],[],[],[],[],[]
labor,[],[],[],"['1915', '1921', '1935', '1950', '1966', '2013', '2106']",[],[],[],[],[],[]
forc,[],[],[],"['1916', '1922', '1936', '1951', '1967', '2014', '2107']",['5979'],[],[],[],[],"['214', '239', '265', '798', '1428']"
spousal,[],[],[],['1918'],[],[],[],[],[],[]
importantli,[],[],[],['1920'],[],[],[],[],[],[]
accord,[],[],[],"['1926', '1940']",['701'],[],[],['224'],[],[]
lower,[],[],[],"['1933', '1986']",[],[],[],[],[],[]
creation,[],[],[],"['1945', '2375']",['5269'],[],[],[],[],[]
pull,[],[],[],['1949'],[],[],[],[],[],[]
return,[],[],[],['1956'],['2629'],[],[],[],[],['267']
modestli,[],[],[],['1971'],[],[],[],[],[],[]
if,[],[],[],['1994'],"['520', '1616', '2083', '4345', '5845', '5859', '6585', '6760', '6848', '6868', '6878']","['101', '176', '404', '890', '925']",[],[],[],[]
fall,[],[],[],"['2002', '2019']","['3385', '4319', '4671', '4828']",[],[],[],[],"['620', '735']"
much,[],[],[],['2003'],"['2608', '6857']",[],[],[],[],['198']
onequart,[],[],[],['2006'],[],[],[],[],[],[]
spous,[],[],[],['2011'],[],[],[],[],[],[]
join,[],[],[],['2012'],[],[],[],[],[],[]
case,[],[],[],['2023'],"['28', '79', '141', '193', '703', '729', '1005', '1098', '1445', '1540', '1557', '1580', '1588', '2172', '2203', '2231', '2897', '2956', '3126', '3228', '3254', '3278', '3287', '3294', '3312', '3332', '3384', '3401', '3424', '3449', '3459', '3469', '3492', '3496', '3499', '3502', '3549', '5708', '5887', '6058', '6109', '6628', '6666', '6725', '6742']",[],[],[],[],"['789', '1028', '1039', '1076', '1298', '1787']"
translat,[],[],[],['2026'],[],[],[],[],[],[]
ad,[],[],[],['2048'],"['1032', '1051', '2449', '6545', '6567']",['16'],[],[],[],[]
would,[],[],[],"['2050', '2103']","['795', '866', '896', '2719', '2918', '2978', '5106', '5855', '5868', '6860']","['368', '931']",[],"['119', '123', '176', '213']","['352', '517']","['440', '579', '809', '1066', '1280', '1337', '1405', '1490', '1509', '1531', '1558', '1606', '1609', '1648', '1686', '1739']"
further,[],[],[],['2071'],[],[],[],[],[],[]
togeth,[],[],[],['2081'],[],[],[],[],[],[]
impli,[],[],[],['2082'],[],[],[],[],[],[]
longer,[],[],[],['2089'],"['615', '642', '1448', '6629']",[],[],[],[],"['199', '1741']"
term,[],[],[],"['2090', '2123']",[],"['37', '208', '210', '228', '819', '878', '887', '958', '966']",[],[],"['104', '683']",[]
opportun,[],[],[],['2093'],"['1060', '1324']",[],[],[],[],['1394']
migrant,[],[],[],['2097'],[],[],[],[],[],['496']
size,[],[],[],['2105'],['6031'],[],[],[],[],[]
put,[],[],[],['2108'],[],[],[],[],[],"['1210', '1310', '1551', '1589']"
upward,[],[],[],['2109'],[],[],[],[],[],[]
pressur,[],[],[],['2114'],[],[],[],[],[],[]
predict,[],[],[],['2120'],[],[],[],[],[],[]
relev,[],[],[],['2121'],['1102'],[],[],[],[],['1467']
medium,[],[],[],['2122'],[],[],[],[],[],['1127']
regardless,[],[],[],['2124'],[],['260'],[],[],[],"['1565', '1719']"
lead,[],[],[],['2127'],[],[],[],[],[],[]
properti,[],[],[],['2134'],[],[],[],[],"['431', '447']","['117', '151', '161', '175', '180', '188', '211', '234', '252', '284', '299', '359', '374', '385', '395', '419', '427', '438', '477', '488', '505', '531', '573', '652', '655', '805', '1057', '1069', '1142', '1167', '1205', '1225', '1295', '1306', '1333', '1375', '1416', '1430', '1437', '1494', '1534', '1564', '1580', '1599', '1658', '1667', '1694', '1715', '1724', '1743', '1751', '1789', '1794']"
valu,[],[],[],['2135'],[],[],[],[],[],[]
home,[],[],[],['2139'],[],[],[],[],[],[]
iv,[],[],[],['2140'],"['2046', '3982', '4480', '4485', '4702', '5720', '6200']",[],[],[],[],[]
altern,[],[],[],"['2141', '2150']","['3667', '3888']",[],[],[],[],[]
method,[],[],[],"['2142', '2268']",[],[],[],[],[],[]
event,[],[],[],['2147'],[],[],[],[],['20'],['755']
studi,[],[],[],"['2148', '2279', '2294']",[],[],[],[],[],[]
approach,[],[],[],"['2151', '2321']","['6063', '6099', '6103', '6112', '6117']",[],[],[],[],['392']
literatur,[],[],[],"['2158', '2162', '2234']",[],[],[],[],[],[]
unfortun,[],[],[],['2161'],[],[],[],[],[],[]
incomplet,[],[],[],['2163'],['6593'],[],[],[],[],[]
controversi,[],[],[],['2164'],[],[],[],[],[],[]
beal,[],[],[],"['2165', '2194', '2211', '2214', '2390', '2417']",[],[],[],[],[],[]
nonmetro,[],[],[],['2168'],[],[],[],[],[],[]
institut,[],[],[],['2174'],[],[],[],[],[],['763']
drawn,[],[],[],['2177'],['1766'],[],[],[],[],[]
host,[],[],[],['2181'],[],[],[],[],[],[]
discuss,[],[],[],"['2185', '2348']","['162', '2050']","['364', '943']",[],[],[],['1708']
