,dir/5WEKPBBWFKF47XDYW5QBC36KFVBYJFE5.pdf,dir/IM4NOHWT2KSDC4FBCAXQW722XG3AZCNP.pdf,dir/CS4O7BCLPRK6J5MKIK7BPBFC2UURCM7X.pdf,dir/HGJIJLL3ZVEO2ISTFZSKH53BIC2K3UYX.pdf,dir/BNAB3PKSEPVY6LVEMD6PZQXWXMDDTQ7U.pdf,dir/KAI53AEUTC4X3GRV6WZDEZUWVEYPTPPU.pdf,dir/6RWOLVNDX4CTI4PAGDGMWC3FFBTVW3TK.pdf,dir/LFGBSD5XRLBIZCRBVWTKQPP2JEVRWRRS.pdf,dir/EKWVDOMQ3BRDHPPTHV47A37AY2NUS7XK.pdf,dir/6A2V6MYYSW4C6QUKXJX7BEGNPYKZGV6O.pdf
given,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
worker,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
short,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
period,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
move,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
analysi,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
jobs,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
iii,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
assumpt,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
reli,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
portion,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
anticip,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
staf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
need,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
onethird,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
civilian,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
privat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
contractor,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
annual,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
salari,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
twothird,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
personnel,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
famili,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
typic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
initi,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
rise,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
match,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
guantanamo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bay,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
medic,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
food,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
staff,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
workers,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cours,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
workforc,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
directli,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
benefit,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
present,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
check,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
recent,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
highersecur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
inmat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
other,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
ramp,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
achiev,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
region,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
light,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
high,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
may,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
possibl,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
greater,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
indirectli,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
made,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
comput,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
concentr,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
proxim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bring,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
outsid,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
attorney,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
diplomat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
offici,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
enforc,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
deleg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
intern,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
red,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cross,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
journalists,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
diem,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
busi,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
inject,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
lodg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
transport,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
start,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
when,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
average,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
visit,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
journalist,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
restrict,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
look,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
real,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
inflat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
next,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
show,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
growth,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unlik,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
person,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
detaine,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
polici,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
somewhat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
us,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
penitentiari,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
howev,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
larger,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
figur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
accompani,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
payment,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
categor,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
tabl,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
page,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
surround,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
three,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
input,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
produc,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
final,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
share,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
go,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
consum,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
locallyprovid,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
health,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
care,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
landlord,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
shop,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
keeper,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nurs,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
turn,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
complet,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
wave,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
amplifi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
help,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
sum,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
quantifi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
full,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
inputoutput,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
model,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
system,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
rim,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bea,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sinc,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
design,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
answer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
question,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
exactli,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hand,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
variou,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
sector,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
employment,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
specif,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
multipli,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
captur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
industryspecif,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
output,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
there,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
attract,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
featur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
distribut,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
sold,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
affect,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
pattern,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
key,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
leakag,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
individu,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
at,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
appropri,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
smaller,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
chang,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
consid,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
broadlybas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
expans,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
recoveri,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
reinvest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
take,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
adjust,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
see,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
wwwbeagovregionalrimsbrfdesccfm,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
methodolog,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
accuraci,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
yield,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aggreg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
macroeconom,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
differ,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
partial,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
offset,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
declin,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
suggest,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
tend,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
optimist,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
explor,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
experi,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
brought,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
mani,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
qualifi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
prefer,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
avoid,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
construction,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
note,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
base,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
cea,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
calcul,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
text,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
round,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
travel,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
overal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
altogeth,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
panel,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
quickli,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
while,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
breakdown,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
thereaft,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
small,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
begin,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
again,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
slightli,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
previou,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
gain,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
project,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
midpoint,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
labor,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
forc,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
spousal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
importantli,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
accord,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
lower,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
creation,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
pull,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
return,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
modestli,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
if,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
fall,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
much,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
onequart,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
spous,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
join,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
case,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
translat,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ad,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
would,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
further,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
togeth,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
impli,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
longer,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
term,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
opportun,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
migrant,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
size,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
put,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
upward,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
pressur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
predict,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
relev,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
medium,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
regardless,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
lead,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
properti,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
valu,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
home,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
iv,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
altern,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
method,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
event,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
studi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
approach,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
literatur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
unfortun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
incomplet,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
controversi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
beal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
nonmetro,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
institut,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
drawn,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
host,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
discuss,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
measur,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
evid,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
associ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
empir,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
complic,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
fact,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
placement,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
random,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
outcom,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
place,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
underli,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
rather,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
paper,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
preexist,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
poverti,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
values,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
decreas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
numer,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
confirm,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
essenti,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
rais,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
prosper,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
arra,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
way,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
plausibl,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
appli,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
forecast,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
invest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
involv,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
simpl,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
rule,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
jobyear,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
cover,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fouryear,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
calvin,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
rural,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
an,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
perspect,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
besser,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
terri,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
m,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
hanson,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
resort,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
wwwrealcostofprisonsorgmaterialstttpaperpdf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
farrigan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tracey,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
glasmeier,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
boom,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
persist,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
poor,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
